,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
5701,33,Private,14,Married-civ-spouse,Exec-managerial,Wife,Black,0,7769,2,45,1
5702,35,?,3,Widowed,?,Not-in-family,White,0,13,0,33,0
5703,58,Private,9,Never-married,Craft-repair,Unmarried,White,0,0,0,40,0
5704,39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1,50,1
5705,38,Private,15,Separated,Adm-clerical,Not-in-family,White,0,0,1,50,0
5706,74,?,9,Married-civ-spouse,?,Husband,White,0,16,0,34,1
5707,42,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,Black,1,29,0,40,1
5708,35,State-gov,7,Divorced,Exec-managerial,Husband,White,1,11,0,47,0
5709,59,Self-emp-not-inc,4,Widowed,Prof-specialty,Not-in-family,White,0,0,0,40,0
5710,52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1886,40,1
5711,86,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,45,0,45,1
5712,37,State-gov,10,Never-married,Farming-fishing,Not-in-family,Black,1,0,0,40,0
5713,21,Self-emp-not-inc,8,Never-married,Farming-fishing,Not-in-family,White,1,25,0,45,0
5714,32,Private,9,Married-civ-spouse,Other-service,Husband,White,1,25,0,30,1
5715,40,Local-gov,13,Married-civ-spouse,Tech-support,Husband,White,1,3900,0,45,1
5716,80,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,26,1,65,0
5717,47,Private,9,Married-civ-spouse,Craft-repair,Wife,White,1,10,0,40,0
5718,39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,12,0,50,1
5719,39,Private,9,Never-married,Exec-managerial,Husband,Black,1,2671,0,40,1
5720,29,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,1,40,1
5721,37,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,1,13,2076,40,1
5722,35,Private,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,0,19,1,40,1
5723,22,?,9,Never-married,Handlers-cleaners,Not-in-family,White,0,0,0,41,0
5724,18,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
5725,65,Local-gov,9,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,0,9,1,40,0
5726,40,Private,9,Divorced,Adm-clerical,Not-in-family,White,1,28,0,60,0
5727,23,Private,9,Widowed,Farming-fishing,Own-child,White,0,0,0,35,0
5728,33,Private,13,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,1
5729,56,Private,14,Divorced,Prof-specialty,Unmarried,White,0,43,0,40,0
5730,18,Private,9,Never-married,Priv-house-serv,Other-relative,Black,0,5,0,40,0
5731,37,Private,13,Separated,Prof-specialty,Not-in-family,Black,0,0,2,40,1
5732,59,Self-emp-inc,14,Married-civ-spouse,Protective-serv,Husband,White,1,44,0,50,1
5733,33,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,2,0,38,1
5734,42,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,17,0,40,0
5735,31,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
5736,28,Private,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,1
5737,26,State-gov,13,Never-married,Prof-specialty,Not-in-family,Other,0,0,1865,40,0
5738,48,Private,4,Divorced,Exec-managerial,Not-in-family,White,1,16,0,40,0
5739,50,Federal-gov,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,5,0,40,0
5740,52,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,1,19,0,40,1
5741,62,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,1,40,0
5742,19,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
5743,35,Local-gov,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,26,1,40,1
5744,23,Private,7,Never-married,Other-service,Own-child,White,1,8,1,50,0
5745,22,?,9,Never-married,?,Not-in-family,White,0,0,0,40,0
5746,40,Private,9,Divorced,Craft-repair,Not-in-family,White,0,2,0,40,0
5747,41,Private,9,Married-civ-spouse,Protective-serv,Not-in-family,White,1,18,0,60,1
5748,23,Private,13,Never-married,Protective-serv,Own-child,Black,1,12,0,40,0
5749,45,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,16,0,24,0
5750,18,,6,Separated,Other-service,Unmarried,Asian-Pac-Islander,1,17,1,20,0
5751,35,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
5752,36,Private,9,Divorced,Exec-managerial,Not-in-family,White,0,7,1,40,0
5753,61,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,1,28,0,40,1
5754,61,Private,13,Married-civ-spouse,Other-service,Wife,White,0,8,0,20,0
5755,26,Private,9,Never-married,Adm-clerical,Not-in-family,White,0,0,1,45,0
5756,64,Private,11,Divorced,Other-service,Not-in-family,White,0,3327,1,40,0
5757,29,Private,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,0
5758,66,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,35,1,56,0
5759,31,Self-emp-inc,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,1,0,1,24,0
5760,22,Private,13,Never-married,Sales,Not-in-family,Other,0,4448,0,47,0
5761,17,Private,8,Never-married,Adm-clerical,Own-child,White,1,0,0,40,0
5762,30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,1,23,0,53,1
5763,40,Private,10,Separated,Machine-op-inspct,Not-in-family,White,0,28,0,40,0
5764,72,?,4,Married-spouse-absent,?,Other-relative,White,0,0,0,55,0
5765,28,State-gov,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,0,0,1,50,1
5766,68,Private,3,Separated,Other-service,Unmarried,White,0,2,0,40,0
5767,31,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,4023,0,50,1
5768,20,,10,Never-married,,Not-in-family,Black,1,21,2277,9,0
5769,22,Private,9,Never-married,Adm-clerical,Own-child,White,1,0,0,21,0
5770,56,Private,13,Married-civ-spouse,Adm-clerical,Wife,Other,1,0,0,40,0
5771,50,Private,15,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,0,0,0,40,0
5772,57,?,10,Married-civ-spouse,?,Husband,Other,1,0,1,40,0
5773,49,Private,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,0,0,58,1
5774,23,Private,9,Never-married,Other-service,Own-child,White,0,1,0,40,0
5775,46,Private,9,Separated,Machine-op-inspct,Unmarried,Black,0,1,0,40,0
5776,28,State-gov,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,17,0,40,0
5777,68,?,4,Married-civ-spouse,?,Wife,White,0,4,0,11,0
5778,34,Private,11,Never-married,Adm-clerical,Not-in-family,White,0,0,1,40,0
5779,27,Private,9,Married-AF-spouse,Other-service,Own-child,White,0,0,0,24,0
5780,59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,16,1,40,1
5781,47,Private,14,Divorced,Prof-specialty,Not-in-family,White,0,15266,0,40,1
5782,78,?,9,Widowed,Other-service,Not-in-family,Black,0,3,0,45,0
5783,38,Private,11,Divorced,Adm-clerical,Not-in-family,White,0,19,0,40,0
5784,40,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,10,0,40,1
5785,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
5786,23,Local-gov,13,Married-civ-spouse,,Wife,White,0,0,0,21,1
5787,34,Private,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,0,22,0,52,1
5788,47,Private,3,Married-civ-spouse,Other-service,Husband,White,0,8,0,40,0
5789,44,?,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,1,17,0,40,0
5790,59,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,1,24,0,40,1
5791,39,Private,9,Married-civ-spouse,Other-service,Wife,White,0,0,1,40,1
5792,61,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,1,6,0,61,1
5793,47,Private,9,Divorced,Craft-repair,Husband,White,0,20,0,60,0
5794,44,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
5795,52,Private,9,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,0,10,0,40,0
5796,34,Private,5,Never-married,Adm-clerical,Not-in-family,White,0,0,0,50,0
5797,72,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,1,57,1,50,1
5798,42,Private,9,Divorced,Other-service,Not-in-family,White,0,6,0,40,0
5799,34,Private,9,Never-married,Tech-support,Not-in-family,Black,1,26,0,55,0
5800,41,Private,4,Divorced,Sales,Not-in-family,White,0,24,1,40,0
5801,22,Private,9,Never-married,Sales,Own-child,White,1,0,0,23,1
5802,44,Local-gov,3,Divorced,Prof-specialty,Not-in-family,White,0,16,1,55,0
5803,43,Private,4,Separated,Other-service,Not-in-family,Black,0,0,0,40,0
5804,29,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
5805,54,Private,9,Married-civ-spouse,Prof-specialty,Wife,White,0,0,1,40,0
5806,46,Self-emp-inc,9,Divorced,Transport-moving,Not-in-family,White,0,4,0,22,0
5807,27,Private,13,Never-married,Exec-managerial,Other-relative,White,1,37,0,40,1
5808,39,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,0,23,0,50,0
5809,24,Private,5,Married-AF-spouse,Adm-clerical,Wife,White,0,0,0,21,0
5810,78,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,37,0,54,1
5811,31,Private,13,Never-married,Prof-specialty,Not-in-family,Black,0,12,0,40,0
5812,30,Private,9,Never-married,Priv-house-serv,Other-relative,White,0,0,1,40,0
5813,31,Self-emp-not-inc,4,Widowed,Farming-fishing,Not-in-family,White,1,21,0,24,0
5814,56,?,8,Separated,?,Own-child,White,1,0,0,20,1
5815,54,Private,9,Never-married,Tech-support,Not-in-family,Black,0,0,0,40,0
5816,24,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,14,0
5817,65,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,58,1,60,1
5818,28,Private,9,Married-civ-spouse,Sales,Own-child,White,0,9,1,40,0
5819,33,Private,9,Married-civ-spouse,Sales,Wife,White,0,35,0,36,0
5820,35,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,20,1,40,1
5821,17,,10,Never-married,,Own-child,White,1,12,0,21,0
5822,20,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,15,0,19,0
5823,25,Private,9,Separated,Machine-op-inspct,Unmarried,Black,0,0,1,40,0
5824,59,Private,16,Married-spouse-absent,Craft-repair,Unmarried,White,1,15,0,58,0
5825,61,,4,Married-civ-spouse,Other-service,Wife,White,0,0,1,23,0
5826,33,Private,3,Widowed,Prof-specialty,Not-in-family,Black,0,23,0,23,0
5827,22,Private,9,Never-married,Other-service,Own-child,White,1,8,0,21,0
5828,35,Private,15,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
5829,29,Private,10,Never-married,Adm-clerical,Unmarried,White,0,1,1,40,0
5830,33,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,1,22,1
5831,50,Never-worked,9,Married-spouse-absent,Craft-repair,Unmarried,White,1,9,0,40,0
5832,32,Private,9,Married-civ-spouse,Sales,Wife,White,0,33,0,62,0
5833,69,?,3,Married-civ-spouse,?,Not-in-family,White,1,0,0,20,0
5834,26,State-gov,10,Never-married,Protective-serv,Own-child,Black,0,2,0,40,0
5835,56,Self-emp-inc,15,Married-civ-spouse,Exec-managerial,Husband,White,1,30,0,40,1
5836,43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,8,0,55,1
5837,34,Private,13,Married-spouse-absent,Craft-repair,Unmarried,White,0,5,0,40,0
5838,41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
5839,34,Private,9,Divorced,Prof-specialty,Unmarried,White,0,9,0,40,0
5840,62,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,30,0,35,0
5841,69,?,10,Married-civ-spouse,Prof-specialty,Husband,White,1,18,0,46,0
5842,28,Private,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,0
5843,37,Private,14,Married-civ-spouse,Sales,Husband,White,1,22,1,40,1
5844,48,Private,13,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,1,0,0,23,0
5845,39,Private,9,Divorced,Craft-repair,Not-in-family,White,1,11,0,50,0
5846,44,?,6,Married-spouse-absent,Other-service,Other-relative,Other,0,0,0,50,0
5847,30,Private,9,Never-married,Tech-support,Other-relative,White,1,0,0,68,0
5848,32,Private,9,Never-married,Sales,Not-in-family,White,1,1,0,40,0
5849,35,Without-pay,11,Never-married,Armed-Forces,Not-in-family,Black,1,3483,0,40,0
5850,39,Private,5,Divorced,Craft-repair,Unmarried,Black,0,0,0,40,0
5851,51,Private,9,Divorced,?,Unmarried,White,1,3850,0,50,0
5852,81,Private,4,Divorced,Sales,Not-in-family,White,0,6,1,60,0
5853,55,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Wife,Black,0,4,1,20,0
5854,29,Private,3,Married-civ-spouse,Other-service,Husband,White,1,29,0,62,1
5855,17,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,43,1,60,0
5856,33,,12,Never-married,Sales,Not-in-family,White,1,31,0,60,0
5857,42,Private,13,Separated,Adm-clerical,Not-in-family,Other,0,18,0,40,0
5858,43,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,1,0,1,61,0
5859,56,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
5860,56,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Other-relative,White,1,0,2,60,0
5861,42,Private,13,Divorced,Adm-clerical,Not-in-family,White,1,0,0,40,0
5862,28,Without-pay,8,Married-civ-spouse,Protective-serv,Husband,White,1,0,1,40,0
5863,20,Self-emp-inc,8,Never-married,Prof-specialty,Not-in-family,White,1,3593,0,50,0
5864,25,Private,13,Never-married,Machine-op-inspct,Unmarried,White,0,1,0,35,0
5865,32,Private,9,Separated,Machine-op-inspct,Unmarried,Black,0,27,1,40,0
5866,41,Self-emp-inc,10,Never-married,Other-service,Own-child,White,0,17,0,24,0
5867,35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,7,0,40,0
5868,39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,1,55,1
5869,41,Local-gov,9,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,1,0,0,40,0
5870,26,Private,11,Divorced,Exec-managerial,Not-in-family,White,0,3999,0,50,0
5871,61,Private,10,Married-civ-spouse,Craft-repair,Not-in-family,White,1,13,0,21,0
5872,61,Local-gov,4,Married-civ-spouse,Transport-moving,Husband,White,1,10,0,47,1
5873,61,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,2,55,0
5874,24,Private,6,Never-married,Adm-clerical,Own-child,White,0,0,0,25,0
5875,37,Private,9,Married-spouse-absent,Other-service,Other-relative,White,1,0,2352,23,0
5876,40,Private,9,Married-civ-spouse,Prof-specialty,Unmarried,White,0,11,0,23,0
5877,72,,10,Widowed,,Not-in-family,White,0,0,0,60,0
5878,37,Private,13,Divorced,Prof-specialty,Unmarried,Black,0,7323,1,40,0
5879,21,Private,5,Married-civ-spouse,Adm-clerical,Husband,White,1,0,1,40,1
5880,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,3,0,40,0
5881,46,Private,5,Divorced,Prof-specialty,Not-in-family,White,0,9,0,40,0
5882,41,,14,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,0
5883,50,Private,3,Separated,Priv-house-serv,Unmarried,White,0,14,0,40,0
5884,37,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,38,0,40,1
5885,26,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,0,13,0,40,0
5886,31,?,6,Married-civ-spouse,?,Wife,White,0,6,0,20,0
5887,34,Private,10,Never-married,Sales,Wife,White,0,0,0,22,0
5888,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,16,0,40,0
5889,45,Private,9,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,1,0,1,40,0
5890,43,Private,9,Married-civ-spouse,Sales,Husband,White,1,29,1,40,1
5891,51,Private,14,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,0,14820,0,40,1
5892,65,Private,5,Divorced,Priv-house-serv,Not-in-family,Black,0,41,0,40,0
5893,33,Private,13,Married-civ-spouse,Other-service,Husband,White,1,13,0,40,1
5894,30,Private,13,Married-AF-spouse,Adm-clerical,Wife,Black,0,0,0,40,0
5895,36,State-gov,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,0,45,0
5896,25,Private,6,Never-married,Sales,Not-in-family,Other,1,1,1,40,0
5897,45,Private,9,Married-civ-spouse,Sales,Not-in-family,White,1,14,0,45,0
5898,51,Federal-gov,13,Never-married,Exec-managerial,Husband,Other,1,11,0,50,0
5899,30,Private,9,Married-AF-spouse,Other-service,Wife,Black,0,0,0,59,0
5900,43,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,1,0,1,40,1
5901,61,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,1,7769,0,60,1
5902,44,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,7882,1,56,1
5903,29,State-gov,10,Never-married,Prof-specialty,Not-in-family,White,1,0,0,14,0
5904,32,Private,6,Married-civ-spouse,Tech-support,Not-in-family,White,1,0,0,40,0
5905,45,Private,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,1,0,0,40,0
5906,19,Private,9,Never-married,Tech-support,Own-child,White,1,0,0,40,0
5907,18,Local-gov,9,Never-married,Other-service,Own-child,White,0,4,0,39,0
5908,44,Private,10,Married-civ-spouse,Sales,Husband,White,1,15,0,40,1
5909,55,State-gov,13,Divorced,Adm-clerical,Not-in-family,White,1,4,0,40,1
5910,68,?,6,Widowed,?,Not-in-family,White,1,0,0,12,0
5911,35,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,3420,0,50,1
5912,63,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,40,1,56,0
5913,58,Private,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,1,45,1
5914,29,Private,9,Never-married,Handlers-cleaners,Own-child,White,0,0,0,40,0
5915,20,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,1,40,0
5916,18,,9,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,1,17,1,18,0
5917,65,Local-gov,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,1,0,0,40,1
5918,73,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,26,0,45,1
5919,25,Private,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,0,5,1,40,1
5920,38,Private,13,Never-married,Adm-clerical,Not-in-family,White,0,13,0,40,0
5921,48,Private,3,Married-spouse-absent,Prof-specialty,Unmarried,White,0,0,1,36,0
5922,28,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,13,0,40,0
5923,42,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,6,1,53,1
5924,37,Private,9,Married-civ-spouse,Sales,Own-child,White,1,0,0,40,0
5925,22,Private,3,Separated,Other-service,Other-relative,Black,0,26,0,23,0
5926,54,Private,5,Divorced,Prof-specialty,Not-in-family,White,0,31,0,23,0
5927,19,Private,9,Never-married,Other-service,Own-child,Black,1,22,0,40,1
5928,30,Federal-gov,10,Never-married,Protective-serv,Own-child,Black,1,0,0,40,0
5929,55,,10,Married-civ-spouse,,Husband,White,1,2395,1,9,0
5930,30,Self-emp-not-inc,8,Married-civ-spouse,,Husband,Black,1,14,1,22,0
5931,41,Self-emp-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,1,35,0,53,1
5932,28,Local-gov,13,Married-civ-spouse,Prof-specialty,Not-in-family,Other,1,9,0,40,0
5933,30,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,1,60,1
5934,66,Private,15,Widowed,Other-service,Not-in-family,White,0,20,1,23,0
5935,40,Private,9,Never-married,Transport-moving,Not-in-family,White,1,12,1,40,0
5936,65,?,9,Widowed,?,Wife,White,0,6,0,19,0
5937,43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,7841,0,60,1
5938,53,Private,9,Divorced,Priv-house-serv,Unmarried,White,1,3,1,40,1
5939,49,Private,4,Separated,Sales,Unmarried,Black,0,21,1,40,0
5940,30,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
5941,38,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,4975,1,40,1
5942,32,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,0,3852,0,40,0
5943,45,Local-gov,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,1,20,0,40,1
5944,20,Private,10,Never-married,Sales,Not-in-family,White,0,3,1971,19,0
5945,22,?,3,Never-married,?,Not-in-family,Black,0,0,0,40,0
5946,27,Private,13,Never-married,Adm-clerical,Not-in-family,White,0,9,0,40,0
5947,28,Private,9,Divorced,Adm-clerical,Unmarried,White,0,0,1,50,0
5948,57,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,2,0,45,1
5949,44,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,2,0,40,1
5950,38,Private,6,Married-civ-spouse,Prof-specialty,Husband,White,1,42,0,40,1
5951,43,Private,9,Married-civ-spouse,Craft-repair,Wife,White,1,0,1,40,0
5952,21,Private,7,Never-married,Adm-clerical,Own-child,White,0,12,0,40,0
5953,29,Local-gov,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,0,0,0,40,0
5954,40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,1,26,0,60,1
5955,52,Private,9,Divorced,Sales,Unmarried,White,0,0,1,50,0
5956,17,Private,8,Never-married,Other-service,Own-child,White,1,3,0,19,0
5957,43,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,32,0,40,1
5958,27,Private,7,Never-married,Tech-support,Not-in-family,White,1,3118,0,20,0
5959,50,Private,10,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,0,0,1,40,0
5960,47,Self-emp-inc,13,Never-married,Exec-managerial,Not-in-family,White,1,0,1990,45,1
5961,45,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,13,0,40,0
5962,40,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,7,0,50,0
5963,68,State-gov,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
5964,48,Private,13,Divorced,Prof-specialty,Not-in-family,Black,0,4118,0,40,0
5965,54,Private,6,Married-civ-spouse,Sales,Wife,White,0,6,0,23,0
5966,36,Private,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,0,0,1,40,0
5967,21,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,18,0,40,0
5968,60,,7,Married-spouse-absent,Transport-moving,Other-relative,White,1,34,0,23,0
5969,39,Private,13,Never-married,Prof-specialty,Own-child,White,1,13,0,50,0
5970,53,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,30,0
5971,64,Self-emp-inc,4,Widowed,Other-service,Not-in-family,White,0,6,1,20,0
5972,61,Private,10,Never-married,Other-service,Not-in-family,Black,0,14529,0,19,0
5973,42,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,11,0,40,0
5974,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,5,0,53,0
5975,49,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,1,17,1,60,1
5976,37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7,0,81,1
5977,41,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,1,7818,0,40,1
5978,39,State-gov,9,Never-married,Sales,Own-child,White,0,23,0,39,0
5979,49,Federal-gov,10,Married-spouse-absent,Adm-clerical,Unmarried,White,0,32,1,50,0
5980,41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,7517,0,49,1
5981,43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,29,0,45,1
5982,20,Private,9,Never-married,Other-service,Not-in-family,White,1,8,0,35,0
5983,75,?,6,Widowed,?,Not-in-family,White,0,0,1,19,0
5984,73,Self-emp-not-inc,15,Married-civ-spouse,Adm-clerical,Husband,White,1,30,0,60,1
5985,49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
5986,57,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,1,2,0,40,0
5987,43,Private,10,Widowed,Other-service,Not-in-family,White,0,0,0,40,0
5988,43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,14,0,40,1
5989,31,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,28,0,55,1
5990,38,State-gov,6,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,0,25,0,56,1
5991,48,Private,11,Divorced,Adm-clerical,Unmarried,White,1,4117,0,40,0
5992,18,Private,9,Never-married,Other-service,Own-child,White,0,0,0,20,0
5993,46,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,20,0,52,1
5994,42,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,1,66,1
5995,28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,36,0
5996,21,Self-emp-not-inc,10,Never-married,Farming-fishing,Own-child,White,1,20,0,21,0
5997,63,Private,13,Divorced,Handlers-cleaners,Not-in-family,White,1,6,0,40,0
5998,73,Self-emp-not-inc,6,Separated,Prof-specialty,Not-in-family,Black,1,0,0,36,0
5999,53,Private,3,Married-AF-spouse,Adm-clerical,Wife,White,0,0,0,40,0
6000,42,State-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,1,2,0,40,1
6001,27,Private,7,Never-married,Craft-repair,Not-in-family,White,1,14,0,40,0
6002,44,Private,5,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,0,4,0,40,0
6003,30,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,0,25,1,67,1
6004,56,State-gov,14,Married-civ-spouse,,Husband,Black,1,7686,0,60,1
6005,19,,7,Never-married,,Own-child,Other,1,0,0,18,0
6006,36,Private,13,Never-married,Priv-house-serv,Own-child,Black,0,0,1,40,0
6007,19,Private,9,Never-married,Other-service,Own-child,White,1,4,0,40,0
6008,33,Private,13,Never-married,Priv-house-serv,Not-in-family,White,0,16,0,40,0
6009,63,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,1,2,1,40,1
6010,21,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,57,0
6011,56,Federal-gov,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,0,35,1,50,1
6012,21,Private,9,Never-married,Adm-clerical,Other-relative,Other,0,0,0,40,0
6013,17,Private,6,Never-married,Other-service,Not-in-family,White,1,5,0,18,0
6014,26,Private,9,Married-civ-spouse,Tech-support,Unmarried,Black,0,0,1,40,0
6015,19,,10,Never-married,,Own-child,White,1,0,0,17,0
6016,65,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,3,1,60,0
6017,68,Private,9,Married-civ-spouse,Sales,Husband,White,1,16,0,40,0
6018,33,Private,7,Married-spouse-absent,Adm-clerical,Unmarried,Black,1,0,1,40,0
