,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
4619,32,Private,8,Never-married,Handlers-cleaners,Husband,Black,1,70655,0,37,0
4620,28,Private,8,Divorced,Protective-serv,Other-relative,White,1,245,0,34,0
4621,39,Private,14,Married-civ-spouse,Farming-fishing,Unmarried,White,1,1692,0,55,0
4622,83,Private,5,Divorced,Other-service,Not-in-family,Black,0,57086,0,43,1
4623,39,,14,Divorced,Farming-fishing,Husband,White,1,64124,4356,49,0
4624,24,Private,10,Married-civ-spouse,Adm-clerical,Other-relative,White,1,98515,0,58,0
4625,50,Private,13,Married-civ-spouse,Exec-managerial,Unmarried,White,1,93506,0,47,1
4626,29,Private,9,Divorced,Other-service,Not-in-family,White,1,4321,0,42,1
4627,20,Private,12,Never-married,Handlers-cleaners,Unmarried,White,1,19860,0,41,0
4628,39,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Own-child,White,1,75495,0,50,1
4629,24,Self-emp-inc,12,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,1,1340,0,19,0
4630,39,Private,6,Separated,Adm-clerical,Husband,White,0,11045,0,30,0
4631,20,Private,6,Divorced,Craft-repair,Unmarried,White,0,4274,0,28,0
4632,45,Private,6,Separated,Exec-managerial,Husband,White,0,420,4356,40,0
4633,32,Private,13,Married-civ-spouse,Exec-managerial,Unmarried,White,1,99208,0,62,0
4634,57,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,0,3012,0,37,1
4635,39,Private,7,Never-married,Sales,Husband,White,0,4149,0,37,0
4636,59,Private,11,Divorced,Sales,Unmarried,White,1,18575,0,44,0
4637,57,Private,12,Married-civ-spouse,Prof-specialty,Own-child,White,0,99614,0,59,1
4638,48,Private,10,Married-civ-spouse,Sales,Wife,White,0,41978,0,49,0
4639,25,Private,9,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,0,71540,0,73,0
4640,28,?,10,Married-civ-spouse,Craft-repair,Husband,Black,1,1819,0,40,0
4641,27,Private,8,Never-married,Machine-op-inspct,Other-relative,White,1,83161,0,32,0
4642,40,Private,6,Never-married,Sales,Husband,White,1,26746,0,36,0
4643,19,Private,4,Never-married,Handlers-cleaners,Not-in-family,White,0,67835,0,11,0
4644,19,Private,11,Never-married,Exec-managerial,Own-child,Black,0,14,0,46,1
4645,41,Self-emp-not-inc,8,Divorced,?,Not-in-family,White,1,18577,0,38,1
4646,43,Private,12,Never-married,Craft-repair,Not-in-family,White,1,717,0,20,0
4647,17,Private,9,Married-civ-spouse,Tech-support,Wife,White,0,54334,0,32,0
4648,42,Private,8,Never-married,Prof-specialty,Husband,White,1,99874,0,55,0
4649,64,Self-emp-not-inc,12,Never-married,Craft-repair,Husband,White,1,0,1700,50,1
4650,42,Private,6,Married-civ-spouse,Other-service,Unmarried,White,1,28909,4277,44,0
4651,34,Private,14,Married-civ-spouse,Other-service,Husband,White,1,91464,0,33,0
4652,31,State-gov,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,1,78061,0,31,0
4653,33,Private,9,Married-civ-spouse,Transport-moving,Unmarried,White,0,68753,2,46,1
4654,22,Private,9,Married-civ-spouse,Adm-clerical,Own-child,White,1,62690,2438,24,1
4655,31,Local-gov,10,Married-civ-spouse,Sales,Husband,Black,0,29736,0,38,0
4656,29,Private,11,Never-married,Machine-op-inspct,Wife,White,0,16845,0,12,0
4657,25,Private,5,Never-married,Other-service,Wife,White,1,625,0,22,0
4658,41,Private,14,Divorced,Prof-specialty,Husband,White,1,69715,0,21,0
4659,24,Private,10,Married-civ-spouse,Tech-support,Not-in-family,White,0,9937,0,50,0
4660,45,Private,5,Never-married,,Other-relative,White,1,4,0,17,0
4661,37,Local-gov,7,Never-married,Protective-serv,Wife,White,0,6336,0,39,1
4662,19,Private,10,Never-married,Transport-moving,Not-in-family,White,0,6024,0,36,0
4663,20,Private,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,1,87742,0,39,0
4664,32,Private,7,Married-civ-spouse,Other-service,Husband,White,1,12914,18,23,0
4665,55,?,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,16534,0,54,1
4666,37,Self-emp-inc,9,Never-married,?,Husband,Black,0,7529,0,53,0
4667,25,Private,8,Never-married,Tech-support,Not-in-family,White,0,10797,0,35,1
4668,20,Private,12,Never-married,Other-service,Not-in-family,White,1,2,0,45,0
4669,34,Private,6,Widowed,Other-service,Other-relative,Asian-Pac-Islander,0,50656,381,21,0
4670,21,Federal-gov,11,Never-married,Handlers-cleaners,Own-child,White,0,43934,0,42,0
4671,33,Private,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,1,1889,0,33,0
4672,68,Private,6,Married-civ-spouse,Other-service,Husband,White,1,23920,0,54,0
4673,75,Local-gov,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,1,2622,3675,44,0
4674,23,Private,10,Married-civ-spouse,Farming-fishing,Wife,White,0,95192,0,51,0
4675,36,Private,11,Married-civ-spouse,Adm-clerical,Unmarried,White,1,67086,0,37,0
4676,27,State-gov,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,0,583,0,32,0
4677,20,Self-emp-not-inc,12,Married-civ-spouse,Exec-managerial,Husband,White,1,60270,4356,52,0
4678,35,Private,9,Never-married,Exec-managerial,Not-in-family,White,1,8885,0,24,0
4679,33,Private,9,Divorced,Exec-managerial,Husband,White,1,64330,616,52,1
4680,36,Private,10,Divorced,Prof-specialty,Husband,White,1,6667,0,31,1
4681,37,Private,10,Widowed,Adm-clerical,Not-in-family,White,1,6618,4221,34,0
4682,34,Private,8,Never-married,Exec-managerial,Own-child,White,0,72891,4310,54,0
4683,29,Private,9,Divorced,Other-service,Own-child,White,1,6105,0,31,0
4684,28,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,0,0,46,37,0
4685,33,Private,9,Never-married,?,Husband,White,1,302,0,22,0
4686,42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,99998,0,31,1
4687,53,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,1615,4356,76,1
4688,38,Federal-gov,11,Married-civ-spouse,Transport-moving,Own-child,White,1,9269,4131,30,0
4689,19,Self-emp-not-inc,10,Never-married,Handlers-cleaners,Husband,White,0,0,0,43,0
4690,25,Private,8,Married-civ-spouse,Transport-moving,Unmarried,White,1,70126,0,37,0
4691,34,Private,11,Married-civ-spouse,Tech-support,Own-child,White,1,1,0,39,0
4692,55,Self-emp-not-inc,9,Divorced,Craft-repair,Unmarried,White,1,16806,4217,63,1
4693,59,,10,Married-civ-spouse,Craft-repair,Not-in-family,White,1,63978,0,42,0
4694,48,Private,11,Never-married,Craft-repair,Husband,White,1,85096,2493,26,0
4695,35,Private,11,Divorced,,Husband,White,0,98470,0,35,0
4696,48,Local-gov,13,Married-civ-spouse,Transport-moving,Wife,White,1,2,0,46,0
4697,43,Private,14,Never-married,Craft-repair,Wife,White,1,22009,0,58,1
4698,25,Private,7,Never-married,Transport-moving,Not-in-family,White,1,234,0,23,0
4699,53,Private,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,1,0,2797,64,0
4700,25,State-gov,5,Never-married,Adm-clerical,Husband,White,0,0,0,22,0
4701,60,Private,10,Divorced,Transport-moving,Husband,White,1,478,2376,61,0
4702,45,Local-gov,10,Never-married,Other-service,Not-in-family,White,0,21912,0,49,0
4703,21,Self-emp-inc,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,0,6546,0,47,0
4704,66,Private,11,Divorced,Sales,Husband,White,1,66968,0,43,1
4705,32,Private,10,Divorced,Machine-op-inspct,Own-child,White,0,0,0,34,0
4706,26,Self-emp-inc,14,Never-married,Prof-specialty,Other-relative,White,0,1144,0,38,0
4707,40,Private,12,Never-married,Protective-serv,Not-in-family,White,1,305,24,44,0
4708,19,Federal-gov,8,Never-married,Other-service,Not-in-family,White,1,26211,0,36,0
4709,34,Private,11,Never-married,Adm-clerical,Unmarried,Black,1,46529,0,29,0
4710,56,Self-emp-inc,11,Divorced,Exec-managerial,Husband,White,1,35330,453,35,0
4711,35,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,1,6276,4356,51,1
4712,32,Private,11,Never-married,Farming-fishing,Husband,White,0,2,0,60,0
4713,30,Private,11,Divorced,Exec-managerial,Husband,White,1,55,0,37,0
4714,49,Private,12,Widowed,Machine-op-inspct,Own-child,White,1,99999,0,36,0
4715,18,Private,10,Never-married,Sales,Husband,White,1,48253,0,45,0
4716,61,Private,6,Never-married,Adm-clerical,Husband,White,1,8065,0,36,0
4717,25,Self-emp-inc,11,Never-married,Other-service,Husband,White,0,2714,4356,42,0
4718,38,Private,11,Married-civ-spouse,Other-service,Own-child,White,1,10699,4197,35,0
4719,32,Private,12,Widowed,Exec-managerial,Not-in-family,White,1,43371,0,34,1
4720,48,Private,13,Divorced,Craft-repair,Husband,White,1,646,0,30,0
4721,72,Private,4,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,1,1477,0,28,0
4722,57,Private,13,Married-civ-spouse,Other-service,Husband,White,1,14773,0,75,1
4723,48,Private,9,Never-married,Prof-specialty,Not-in-family,White,1,735,0,44,0
4724,38,Private,8,Married-spouse-absent,Craft-repair,Own-child,White,0,44459,0,40,0
4725,25,Private,6,Never-married,Farming-fishing,Husband,White,1,77,0,32,1
4726,51,Private,14,Married-civ-spouse,Craft-repair,Unmarried,Black,1,95634,4354,58,0
4727,24,Private,13,Married-spouse-absent,Machine-op-inspct,Other-relative,White,0,43636,0,28,1
4728,41,Local-gov,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,1,219,0,36,0
4729,23,Private,8,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,0,0,30,0
4730,30,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,47,1
4731,20,Private,10,Never-married,Handlers-cleaners,Wife,White,1,95140,0,19,0
4732,29,State-gov,7,Divorced,Other-service,Husband,White,1,0,0,37,0
4733,33,Private,10,Never-married,Adm-clerical,Husband,White,0,3,0,34,0
4734,66,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,45953,0,55,0
4735,59,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,81023,4350,61,1
4736,27,Private,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,1,44415,0,34,0
4737,46,Private,15,Never-married,Machine-op-inspct,Husband,White,0,16,0,17,0
4738,17,Private,11,Never-married,Handlers-cleaners,Husband,White,1,64,0,6,0
4739,62,Self-emp-not-inc,14,Divorced,Exec-managerial,Husband,White,1,90872,4022,42,1
4740,22,Private,8,Married-civ-spouse,,Wife,Asian-Pac-Islander,0,60991,0,44,0
4741,19,Private,12,Separated,,Husband,White,1,5,0,30,0
4742,49,Private,11,Never-married,Prof-specialty,Not-in-family,White,1,973,1376,56,0
4743,30,Local-gov,9,Never-married,Adm-clerical,Husband,Black,1,2958,4349,77,0
4744,32,Private,8,Never-married,Adm-clerical,Not-in-family,White,0,0,0,24,0
4745,44,Private,7,Never-married,Adm-clerical,Not-in-family,White,1,99992,4032,51,0
4746,42,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,1,17276,0,19,0
4747,32,Federal-gov,8,Divorced,Handlers-cleaners,Not-in-family,White,0,63536,0,40,0
4748,67,Private,13,Never-married,Adm-clerical,Husband,White,1,16953,0,59,0
4749,23,Private,12,Never-married,Adm-clerical,Husband,White,1,12473,0,57,0
4750,43,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,1,96100,3405,53,1
4751,41,Private,7,Divorced,Handlers-cleaners,Unmarried,White,1,32955,0,52,0
4752,55,Private,11,Married-civ-spouse,Other-service,Own-child,Black,1,344,0,27,0
4753,47,State-gov,10,Divorced,Machine-op-inspct,Unmarried,White,0,1693,0,35,1
4754,28,Private,6,Separated,Machine-op-inspct,Husband,White,0,5280,0,49,0
4755,67,Private,9,Divorced,Protective-serv,Not-in-family,White,1,68045,0,34,0
4756,60,Private,6,Divorced,Adm-clerical,Own-child,White,0,42235,94,44,0
4757,45,Private,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,88209,2821,68,1
4758,44,State-gov,13,Never-married,Protective-serv,Own-child,White,0,15322,3,38,0
4759,37,Private,9,Never-married,Sales,Own-child,White,1,85913,0,31,0
4760,22,Self-emp-not-inc,10,Divorced,Exec-managerial,Husband,White,1,80595,0,46,0
4761,59,Private,10,Never-married,Prof-specialty,Own-child,White,1,49911,0,33,0
4762,38,Private,12,Married-civ-spouse,Craft-repair,Husband,White,0,1610,0,41,0
4763,35,?,11,Married-civ-spouse,Other-service,Not-in-family,Black,1,751,998,61,0
4764,62,Private,15,Never-married,Machine-op-inspct,Own-child,White,1,35,0,58,0
4765,58,Local-gov,14,Never-married,Protective-serv,Own-child,White,1,82186,0,29,1
4766,17,Local-gov,5,Never-married,Transport-moving,Not-in-family,White,1,557,4281,38,0
4767,39,Private,7,Married-civ-spouse,Adm-clerical,Husband,White,0,0,0,43,0
4768,32,Private,10,Never-married,Tech-support,Husband,Black,1,55602,0,42,1
4769,48,Private,8,Divorced,Exec-managerial,Not-in-family,White,0,8939,0,38,0
4770,43,Private,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,84727,4356,35,0
4771,33,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,2,2942,36,0
4772,33,?,11,Widowed,Sales,Husband,White,1,26734,0,26,1
4773,33,Private,8,Married-civ-spouse,Exec-managerial,Wife,Black,1,3120,0,41,0
4774,47,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,1,34235,4325,50,1
4775,68,Self-emp-not-inc,7,Married-civ-spouse,Sales,Husband,White,1,3,0,35,0
4776,59,?,9,Married-civ-spouse,Other-service,Not-in-family,White,0,9,0,26,0
4777,65,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,99628,0,31,0
4778,35,Private,16,Married-civ-spouse,Craft-repair,Husband,White,1,163,0,45,0
4779,19,Private,5,Widowed,Adm-clerical,Own-child,White,1,23145,0,28,0
4780,33,Self-emp-inc,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,0,23753,3,14,0
4781,24,Local-gov,5,Never-married,Machine-op-inspct,Own-child,White,0,41420,4356,37,0
4782,48,Private,13,Never-married,Adm-clerical,Husband,White,1,41357,0,47,0
4783,51,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,2164,0,29,0
4784,32,Private,8,Married-civ-spouse,Other-service,Husband,White,1,41281,0,34,0
4785,30,Private,8,Never-married,?,Own-child,White,0,1735,0,41,0
4786,24,Private,12,Never-married,Craft-repair,Not-in-family,White,0,88520,0,37,0
4787,27,Self-emp-inc,9,Married-civ-spouse,Other-service,Husband,White,1,43033,0,39,0
4788,66,Private,12,Married-civ-spouse,Other-service,Husband,White,1,97355,0,35,0
4789,39,Private,12,Married-civ-spouse,Other-service,Unmarried,White,1,399,17,37,0
4790,30,Private,9,Never-married,Adm-clerical,Husband,White,1,4,4338,44,0
4791,41,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,38,0,61,1
4792,19,Private,9,Separated,Machine-op-inspct,Own-child,White,1,5,0,44,0
4793,30,Private,14,Never-married,Prof-specialty,Unmarried,White,1,0,3,24,1
4794,26,Private,11,Never-married,Handlers-cleaners,Own-child,White,1,694,0,24,0
4795,47,Private,9,Never-married,Adm-clerical,Not-in-family,White,1,72047,0,58,0
4796,34,Private,9,Never-married,Exec-managerial,Own-child,White,1,3052,4332,43,0
4797,50,Private,9,Never-married,Adm-clerical,Not-in-family,White,1,30129,4355,36,0
4798,51,Private,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,85727,0,55,1
4799,41,Private,12,Never-married,Prof-specialty,Unmarried,White,0,90738,0,21,1
4800,31,Self-emp-inc,11,Married-civ-spouse,Sales,Husband,White,0,14724,0,55,0
4801,56,Private,7,Married-civ-spouse,Prof-specialty,Husband,Other,0,10327,0,42,0
4802,30,Private,5,Never-married,Handlers-cleaners,Husband,Black,0,1102,0,37,0
4803,34,State-gov,8,Married-civ-spouse,Tech-support,Husband,White,1,87758,0,54,1
4804,25,Private,9,Married-civ-spouse,Other-service,Other-relative,White,0,123,0,41,0
4805,39,Private,9,Never-married,Exec-managerial,Husband,White,1,99322,0,26,1
4806,18,Private,10,Widowed,Adm-clerical,Own-child,White,1,33,0,35,0
4807,34,Private,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,1,13313,0,22,0
4808,44,Private,7,Married-civ-spouse,Adm-clerical,Husband,White,1,3999,0,59,0
4809,27,,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,20847,2,33,0
4810,30,Private,7,Married-civ-spouse,Transport-moving,Husband,White,1,9197,0,46,1
4811,62,Federal-gov,9,Never-married,Prof-specialty,Wife,Black,0,82673,0,40,0
4812,38,Private,8,Never-married,?,Unmarried,White,0,19914,0,53,0
4813,61,Private,7,Never-married,Craft-repair,Not-in-family,White,1,12881,3,56,1
4814,28,Private,12,Married-civ-spouse,Craft-repair,Husband,Black,1,1635,4288,55,1
4815,23,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,1210,0,39,0
4816,35,Private,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,26,4290,39,1
4817,25,Private,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,0,49237,0,30,0
4818,83,Private,10,Divorced,Prof-specialty,Own-child,White,1,2947,2,70,1
4819,19,Self-emp-not-inc,7,Married-civ-spouse,Other-service,Not-in-family,White,1,15302,3694,26,0
4820,26,Private,12,Married-civ-spouse,Prof-specialty,Unmarried,White,1,55086,0,26,0
4821,35,Private,11,Never-married,Adm-clerical,Husband,White,1,5759,0,42,1
4822,56,Private,16,Divorced,Prof-specialty,Not-in-family,White,1,99927,4356,47,1
4823,29,Self-emp-not-inc,9,Divorced,Exec-managerial,Unmarried,White,1,99841,0,35,0
4824,29,Private,13,Married-civ-spouse,Prof-specialty,Husband,Black,0,99390,0,56,1
4825,53,Private,13,Married-civ-spouse,Prof-specialty,Unmarried,White,1,95219,2,81,0
4826,24,Private,12,Never-married,Transport-moving,Unmarried,White,0,9595,0,45,0
4827,33,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Unmarried,White,1,1343,23,45,0
4828,39,Private,9,Married-civ-spouse,Sales,Own-child,White,0,20539,0,56,0
4829,20,Private,11,Married-civ-spouse,Adm-clerical,Unmarried,White,0,528,0,50,0
4830,29,,12,Never-married,Exec-managerial,Not-in-family,White,0,99998,0,22,0
4831,33,Private,9,Never-married,Craft-repair,Not-in-family,White,0,1326,0,30,1
4832,32,Private,11,Married-civ-spouse,Other-service,Husband,White,0,84143,0,25,0
4833,50,Private,11,Never-married,Exec-managerial,Husband,White,1,78656,4356,50,0
4834,47,Private,12,Never-married,Exec-managerial,Own-child,White,1,63964,0,65,1
4835,45,Private,11,Married-civ-spouse,Craft-repair,Not-in-family,White,1,113,7,53,0
4836,25,Private,8,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,0,114,0,24,0
4837,23,Private,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,28584,0,54,0
4838,53,Private,16,Divorced,Prof-specialty,Unmarried,White,0,33546,0,60,1
4839,46,Private,9,Never-married,Exec-managerial,Own-child,White,1,7713,979,52,0
4840,64,Federal-gov,13,Divorced,Farming-fishing,Husband,White,1,97408,0,27,0
4841,55,Private,8,Married-civ-spouse,Craft-repair,Not-in-family,White,1,1196,267,51,0
4842,59,Private,12,Married-civ-spouse,Sales,Unmarried,White,0,70896,0,29,1
4843,64,Private,13,Never-married,Exec-managerial,Husband,White,0,4766,0,37,0
4844,23,Private,11,Widowed,Other-service,Husband,White,1,98947,0,25,0
4845,48,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,1,97387,4356,39,1
4846,48,Private,10,Never-married,Machine-op-inspct,Own-child,White,1,57252,0,49,0
4847,50,Private,8,Married-civ-spouse,Protective-serv,Not-in-family,White,0,1,0,39,0
4848,31,Private,11,Married-civ-spouse,Adm-clerical,Husband,Black,1,50,0,21,0
4849,39,Private,6,Divorced,Prof-specialty,Husband,White,1,65583,4353,38,0
4850,48,Private,10,Married-civ-spouse,Prof-specialty,Other-relative,White,1,1616,0,27,0
4851,24,Private,11,Widowed,Transport-moving,Not-in-family,White,1,7549,0,38,0
4852,20,Self-emp-not-inc,12,Widowed,Sales,Husband,White,1,95238,0,42,1
4853,40,Private,16,Never-married,Prof-specialty,Husband,White,1,91878,0,57,1
4854,29,Self-emp-not-inc,8,Never-married,Handlers-cleaners,Husband,White,1,75714,0,18,1
4855,34,Self-emp-not-inc,8,Never-married,Craft-repair,Husband,White,1,44309,0,37,0
4856,20,Private,10,Separated,Sales,Not-in-family,White,1,0,0,34,0
4857,43,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,Black,1,5,0,45,0
4858,57,Private,10,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,1,87988,0,23,0
4859,39,Private,11,Divorced,Adm-clerical,Own-child,White,0,94633,0,25,0
4860,25,Self-emp-not-inc,12,Never-married,Craft-repair,Husband,White,1,5,0,38,0
4861,61,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,1,99837,0,65,1
4862,44,Self-emp-inc,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,1,1875,0,39,1
4863,26,Private,16,Married-civ-spouse,Sales,Husband,White,0,73107,0,40,0
4864,38,Private,4,Never-married,Adm-clerical,Own-child,White,1,74,4262,36,0
4865,43,?,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,23714,0,53,1
4866,39,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,1,99623,17,62,1
4867,47,Private,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,1,15696,4351,49,1
4868,50,Private,10,Divorced,Exec-managerial,Unmarried,White,1,41389,0,30,0
4869,44,Private,7,Never-married,?,Not-in-family,White,0,51786,0,44,0
4870,36,Local-gov,8,Widowed,Tech-support,Own-child,Black,0,77115,0,36,0
4871,40,Private,11,Divorced,Farming-fishing,Unmarried,White,0,7142,0,44,1
4872,41,Private,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,1,19046,0,55,0
4873,29,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,2096,0,45,0
4874,66,Local-gov,13,Divorced,Farming-fishing,Husband,White,0,4777,0,6,0
4875,37,Private,10,Married-civ-spouse,Other-service,Not-in-family,White,1,51361,4351,35,0
4876,36,Private,14,Married-civ-spouse,Farming-fishing,Wife,White,1,43295,0,26,1
4877,29,Self-emp-inc,8,Married-civ-spouse,,Other-relative,White,1,159,0,36,1
4878,43,State-gov,12,Never-married,Craft-repair,Husband,White,1,727,0,57,0
4879,25,Private,13,Married-civ-spouse,Machine-op-inspct,Unmarried,White,1,52,0,33,0
4880,32,Private,13,Never-married,Prof-specialty,Own-child,White,1,80098,0,50,0
4881,45,Local-gov,10,Divorced,Exec-managerial,Husband,Black,1,4,0,45,0
4882,32,Private,9,Never-married,Exec-managerial,Husband,White,0,96436,1677,7,0
4883,56,Private,7,Never-married,Sales,Husband,White,1,11894,0,46,0
4884,41,Private,5,Never-married,Adm-clerical,Not-in-family,White,1,10443,0,25,0
4885,26,State-gov,14,Divorced,Farming-fishing,Own-child,White,1,77618,4356,38,0
4886,23,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Unmarried,White,1,87644,0,82,0
4887,46,Private,8,Divorced,Adm-clerical,Husband,White,1,2895,0,36,0
4888,26,Private,12,Married-civ-spouse,?,Own-child,White,1,26379,0,28,0
4889,23,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,1,44136,0,50,0
4890,56,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,1,879,3356,54,0
4891,42,Private,8,Married-civ-spouse,?,Not-in-family,White,0,10501,0,44,1
4892,42,Private,7,Never-married,Exec-managerial,Not-in-family,White,0,5083,48,30,0
4893,22,,15,Married-civ-spouse,Sales,Not-in-family,White,1,3,0,63,0
4894,71,Private,12,Married-civ-spouse,Sales,Not-in-family,White,0,95036,4231,17,0
4895,66,Federal-gov,11,Divorced,Prof-specialty,Husband,White,1,98513,0,46,1
4896,36,Self-emp-not-inc,10,Married-civ-spouse,Adm-clerical,Husband,White,1,248,0,54,0
4897,55,Private,8,Never-married,Other-service,Husband,White,1,97452,0,50,0
4898,90,Private,7,Married-civ-spouse,Sales,Husband,White,1,39985,4347,63,0
4899,33,Private,10,Married-civ-spouse,Sales,Husband,White,1,1030,0,33,0
4900,31,Federal-gov,14,Divorced,Prof-specialty,Unmarried,White,1,35820,0,23,0
4901,47,Private,10,Divorced,Exec-managerial,Own-child,White,1,13097,4334,42,1
4902,31,Private,12,Married-civ-spouse,Exec-managerial,Not-in-family,Black,1,36468,0,38,1
4903,31,Private,11,Married-civ-spouse,Craft-repair,Not-in-family,White,1,98491,3734,30,1
4904,61,Private,8,Married-civ-spouse,Protective-serv,Own-child,White,1,12954,0,38,0
4905,20,Private,10,Divorced,Sales,Not-in-family,White,1,122,4305,41,0
4906,36,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,1,97299,1298,59,1
4907,60,Federal-gov,12,Never-married,Exec-managerial,Husband,White,1,63,0,57,0
4908,32,Private,8,Married-civ-spouse,Machine-op-inspct,Own-child,White,1,21749,0,31,0
4909,34,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,1,57199,0,96,1
4910,25,Self-emp-not-inc,10,Separated,Sales,Own-child,White,1,3277,0,35,0
4911,84,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,1,3242,1,51,1
4912,62,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Unmarried,White,1,73126,0,57,1
4913,63,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,6729,3375,40,0
4914,25,State-gov,6,Never-married,?,Husband,Asian-Pac-Islander,1,12685,0,34,0
4915,64,Private,15,Separated,Prof-specialty,Own-child,White,1,1888,0,42,1
4916,58,Private,11,Never-married,Craft-repair,Husband,White,1,19588,0,37,0
4917,27,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Not-in-family,White,0,6257,18,40,0
4918,40,Private,11,Married-civ-spouse,Other-service,Not-in-family,Black,0,4904,0,71,0
4919,32,Self-emp-not-inc,9,Never-married,Exec-managerial,Husband,White,0,56575,0,52,0
4920,44,,13,Married-civ-spouse,Prof-specialty,Wife,White,1,1870,2,29,0
4921,36,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,1,6524,4154,42,0
4922,37,Private,9,Married-civ-spouse,Other-service,Unmarried,White,0,7580,0,41,1
4923,33,Private,15,Never-married,Sales,Unmarried,White,0,2853,0,31,0
4924,29,Private,11,Married-AF-spouse,Sales,Husband,White,0,827,1,16,1
4925,42,State-gov,11,Never-married,Machine-op-inspct,Husband,White,1,0,0,19,0
4926,47,Private,13,Married-civ-spouse,Craft-repair,Not-in-family,White,0,67621,0,47,0
4927,27,Private,11,Married-civ-spouse,Other-service,Unmarried,White,0,53901,0,73,0
4928,42,Private,13,Divorced,Exec-managerial,Not-in-family,White,1,53139,0,52,0
4929,50,Private,14,Married-civ-spouse,Exec-managerial,Own-child,White,1,5000,0,46,1
4930,39,,13,Never-married,Transport-moving,Other-relative,White,0,0,0,39,1
4931,41,Private,12,Never-married,Prof-specialty,Not-in-family,White,1,99991,3760,39,0
4932,75,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,1,91986,3498,60,0
4933,32,Private,14,Never-married,Craft-repair,Not-in-family,White,0,21,17,70,1
4934,20,?,7,Divorced,Handlers-cleaners,Husband,White,1,0,0,56,0
