,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1060,43,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,0
23800,56,Self-emp-not-inc,14,Never-married,Sales,Not-in-family,White,Male,0,0,16,0
21259,28,Private,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,0
11306,48,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
37587,39,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,50,1
25083,38,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,0
39362,18,Private,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,0
4859,18,Self-emp-not-inc,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,0
40069,34,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
7955,45,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
39183,68,Private,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,0
2654,37,Private,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,0
15329,18,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,30,0
4577,52,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,0
42225,37,Private,5,Divorced,Other-service,Not-in-family,White,Female,0,0,40,0
28681,54,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,0
43780,67,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,20,0
34817,40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,0
21089,24,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
33551,58,State-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
10985,26,Private,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,0
13370,38,?,14,Married-civ-spouse,?,Wife,Black,Female,15024,0,2,1
46442,24,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
13349,56,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
24706,37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
2102,30,Private,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,0
18467,44,Private,7,Separated,Other-service,Unmarried,Black,Female,0,0,30,0
9453,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1
40506,50,Federal-gov,9,Separated,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,0
37283,29,Private,13,Divorced,Tech-support,Unmarried,White,Female,0,0,20,0
20822,50,Self-emp-inc,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,75,0
11128,47,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,50,1
5728,46,Local-gov,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
9014,62,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
39046,66,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,0
7098,32,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,0
22121,54,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,0
46867,39,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,0
40777,24,Private,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,0
27144,27,?,8,Married-civ-spouse,?,Husband,Black,Male,0,0,45,0
47908,25,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
18985,45,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,0
29147,50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
18814,43,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
8868,40,Private,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,0
19676,56,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,0
35149,24,Private,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,0
16718,20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,0
38200,65,Private,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,20,0
20748,24,State-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
31087,30,Private,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0,0,8,0
31569,46,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,0
24470,51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,1
12019,22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
36750,37,Private,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,32,0
7627,20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,0
46372,50,State-gov,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,0
1315,24,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,0
43769,26,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,0
42915,42,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
33554,36,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
40947,36,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,0
33409,50,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
8952,37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
23668,42,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,0
43887,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
19375,44,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,68,0
36575,23,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,0
25089,39,Private,12,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,60,0
655,29,State-gov,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,0
30743,21,Private,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,0
22170,35,State-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,0
36929,35,Self-emp-not-inc,9,Never-married,Other-service,Unmarried,White,Female,0,0,5,0
12718,41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,0
33863,37,State-gov,10,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,15,0
21410,74,?,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,1797,0,30,0
41307,34,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,1
38192,45,Private,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,0
39851,19,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
34315,27,Private,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,0
39832,42,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,0
27366,32,Private,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,0
37335,61,Private,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
39174,20,,9,Never-married,,Own-child,Black,Female,0,0,40,0
21181,42,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
46825,29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
1750,40,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,0
33439,58,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
33150,26,Private,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,0
728,31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
28265,19,Private,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,35,0
10702,22,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,0
23775,31,Local-gov,9,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,0
17548,64,Federal-gov,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,45,1
10276,55,Private,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,35,0
10600,33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,0
15310,19,?,7,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,0
46818,22,Private,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,0
26794,58,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55,1
15306,23,Private,14,Never-married,Sales,Not-in-family,White,Female,0,0,20,0
24544,26,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,0
44808,49,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
26628,22,Private,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,0
27756,24,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,0
23334,44,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
38040,31,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,40,1
11490,27,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,0
28594,26,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,1
36548,60,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
3631,60,?,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,0
23202,32,Private,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,0
31766,22,Private,9,Widowed,Adm-clerical,Own-child,White,Female,0,0,40,0
18344,26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
13724,29,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,72,0
15127,51,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
45265,74,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,28,0
12415,22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,1719,40,0
1813,22,Private,7,Widowed,Sales,Own-child,Black,Female,0,0,35,0
17177,29,Private,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,0
19827,23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,0
33429,35,Federal-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,0
36813,21,Private,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,0
18925,56,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
783,41,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,0
26875,20,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
33524,24,Private,8,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,0
1588,22,Private,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,0
27954,53,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,1
4807,42,Local-gov,7,Divorced,Sales,Unmarried,White,Male,7430,0,50,1
7823,33,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
14160,27,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,0
12129,33,Private,9,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,40,0
3515,62,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,1
22878,35,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,0
15384,45,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,78,1
3745,25,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,0
31645,32,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,1
8979,34,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,1
8982,42,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,1
17045,60,State-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
39826,41,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,0
37863,52,Local-gov,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,0
16564,30,Private,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
14021,29,Private,13,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,0
27496,19,Private,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,1721,25,0
43970,61,Private,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,0
21196,17,Private,6,Never-married,Other-service,Own-child,White,Female,0,0,14,0
30376,45,Private,12,Widowed,Sales,Unmarried,White,Female,0,0,40,0
3215,32,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,0
23429,36,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
26023,46,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
34569,39,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,50,1
3892,39,Private,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,1
24038,28,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,70,1
47781,45,,9,Never-married,,Not-in-family,White,Male,0,0,2,0
28999,38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
46614,40,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
41135,43,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,0
6542,17,?,7,Never-married,?,Own-child,White,Female,0,0,8,0
38080,20,Private,9,Never-married,Sales,Own-child,White,Female,0,0,20,0
44357,53,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1
30710,35,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,0
7496,22,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,0
25755,17,?,7,Never-married,?,Own-child,White,Male,0,0,10,0
14684,22,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1
13292,32,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,60,1
29096,34,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,0
41515,47,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,48,0
43171,30,Private,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,0
32584,25,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,0
4511,24,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
41504,47,State-gov,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,1
33206,22,Private,9,Never-married,Sales,Own-child,White,Female,1055,0,25,0
20672,41,Local-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25,0
36227,18,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,0
42363,75,,11,Married-civ-spouse,,Wife,White,Female,0,0,20,0
26165,22,Private,9,Never-married,Sales,Own-child,Black,Female,0,0,40,0
2802,35,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,0
48004,17,Private,6,Never-married,Other-service,Other-relative,White,Male,0,0,35,0
2260,25,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,0
15367,20,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,18,0
26124,43,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
3527,24,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
19438,58,?,10,Married-civ-spouse,?,Husband,White,Male,99999,0,40,1
35640,17,Private,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,0
45494,36,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,0
7305,45,Private,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1
993,47,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,1
41296,76,Self-emp-not-inc,10,Widowed,Sales,Not-in-family,White,Male,0,0,20,0
23249,37,Local-gov,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
9654,47,Local-gov,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,0
48588,44,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
20832,53,Private,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,0
38193,25,Private,10,Never-married,Sales,Unmarried,White,Female,0,0,25,0
25690,34,Private,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,55,0
35063,21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,35,0
38575,47,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1
5214,63,?,13,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,56,0
4949,44,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
240,40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
1513,66,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,0
15956,59,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
43453,21,Private,9,Never-married,Other-service,Other-relative,White,Female,0,0,20,0
41965,54,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
22015,33,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,0
41237,36,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,1
7316,23,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,0
31874,30,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,0
18933,32,Private,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,37,0
46541,46,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
19542,45,Private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,0
3453,18,?,9,Never-married,?,Other-relative,Other,Female,0,0,12,0
11717,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,1
24902,61,?,9,Married-civ-spouse,?,Husband,White,Male,0,1902,40,1
35320,19,Private,10,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,30,0
39245,28,,10,Never-married,,Own-child,Asian-Pac-Islander,Male,0,0,40,0
8112,48,Private,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,0
45966,59,,10,Married-civ-spouse,,Husband,White,Male,0,0,40,0
11171,46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,1
15559,47,Self-emp-not-inc,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,0
26358,63,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
12529,65,Private,10,Widowed,Prof-specialty,Not-in-family,White,Female,1848,0,20,0
40994,45,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
20807,55,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
34239,24,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
10197,42,Private,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,0
5446,18,?,6,Never-married,?,Own-child,White,Male,0,0,40,0
25438,54,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,44,1
37527,24,Private,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
45703,51,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,0
15607,21,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
21600,33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,1
37963,50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
31358,31,Federal-gov,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
30848,17,Private,7,Never-married,Craft-repair,Own-child,White,Male,594,0,40,0
41826,66,Self-emp-not-inc,9,Widowed,Sales,Not-in-family,White,Male,0,0,40,0
4085,37,Private,9,Divorced,Other-service,Other-relative,White,Female,0,0,50,0
20918,49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
557,31,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,0
5654,25,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,0
39076,42,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
14316,22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,0
41510,71,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1455,0,3,0
5633,21,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
21499,34,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,0
43404,31,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
19352,23,Private,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,0
24674,25,Private,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,0
16792,31,Private,10,Never-married,Sales,Not-in-family,White,Female,0,1504,40,0
3639,39,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,1
8966,43,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,48,1
38248,41,Local-gov,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,0
23210,30,Local-gov,9,Divorced,Protective-serv,Own-child,White,Female,0,0,32,0
6590,77,Self-emp-not-inc,4,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,20,1
10508,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,1
31033,55,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,3411,0,40,0
28233,29,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,1
28991,19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,0
38234,19,Private,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,0
37423,44,Private,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,45,0
26662,18,Federal-gov,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,4,0
36252,46,Private,9,Divorced,Craft-repair,Not-in-family,White,Female,14344,0,40,1
23103,48,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,1
30864,44,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,38,1
27926,55,Federal-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,1
5666,54,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1
38507,37,Federal-gov,12,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,42,0
31596,39,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,1
36109,42,Private,10,Divorced,Craft-repair,Own-child,White,Male,0,0,30,0
18763,48,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
11720,73,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,0
25232,23,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,4101,0,40,0
23937,49,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,0
3491,33,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
10171,36,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1
21021,28,Local-gov,9,Separated,Adm-clerical,Not-in-family,White,Female,5721,0,40,0
28283,35,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,70,0
48358,70,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3471,0,33,0
42235,56,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
26476,35,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,1
33362,32,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,0
26196,28,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
6702,24,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
31815,55,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
19710,60,Self-emp-not-inc,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,10,0
15959,67,Self-emp-not-inc,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,0
17684,38,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,0
38613,41,Self-emp-inc,13,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,45,0
45639,25,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,0
43136,42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
21719,30,Private,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,0
12707,52,Private,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,0
24422,58,Private,2,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,50,0
46853,37,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,0
26372,41,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
23142,65,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,0
39794,57,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,0
31867,18,Private,6,Never-married,Other-service,Other-relative,Black,Male,0,0,15,0
13776,64,Local-gov,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,0
32,45,Private,13,Divorced,Exec-managerial,Own-child,White,Male,0,1408,40,0
25337,54,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,1672,50,0
16137,48,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
1523,20,Private,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,0
41876,55,Private,9,Married-spouse-absent,Priv-house-serv,Not-in-family,Black,Female,0,0,36,0
35791,40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,0
43050,51,Local-gov,10,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,0
45780,28,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,0
29926,38,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
18942,18,?,9,Separated,?,Own-child,White,Male,0,0,20,0
3886,35,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
