,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
5639,39,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
5640,33,Private,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,1,0,0,45,1
5641,29,Private,13,Married-civ-spouse,Sales,Unmarried,White,0,0,0,45,1
5642,33,Private,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
5643,42,Private,9,Separated,Sales,Not-in-family,Black,0,0,0,40,0
5644,51,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,1,6811,0,54,1
5645,35,Private,10,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,50,0
5646,31,Local-gov,14,Divorced,Protective-serv,Not-in-family,Black,1,0,1027,40,1
5647,39,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,1
5648,25,State-gov,11,Married-spouse-absent,Adm-clerical,Unmarried,Black,0,0,0,40,0
5649,53,Private,10,Never-married,Prof-specialty,Unmarried,White,0,0,0,50,0
5650,38,Federal-gov,10,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,24,0
5651,64,Private,4,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
5652,39,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,1,0,0,45,1
5653,34,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
5654,47,?,5,Married-civ-spouse,?,Husband,White,1,4746,0,15,0
5655,41,Private,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
5656,38,Private,9,Married-civ-spouse,Sales,Wife,White,0,0,0,51,0
5657,55,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,71,0
5658,20,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,1
5659,29,?,4,Never-married,?,Other-relative,White,0,0,0,20,0
5660,37,?,9,Married-civ-spouse,?,Husband,White,1,0,0,16,0
5661,61,State-gov,5,Divorced,Adm-clerical,Unmarried,Black,0,0,0,33,0
5662,38,Private,11,Married-civ-spouse,?,Husband,White,1,0,0,62,0
5663,33,Private,10,Separated,Machine-op-inspct,Own-child,White,1,0,0,40,0
5664,23,Private,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,6360,0,40,0
5665,23,Private,7,Never-married,Priv-house-serv,Unmarried,White,0,0,0,33,0
5666,17,Private,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
5667,35,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
5668,43,Private,10,Separated,Machine-op-inspct,Not-in-family,White,1,0,0,56,1
5669,35,Federal-gov,9,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,0,0,0,36,0
5670,20,Private,10,Never-married,Prof-specialty,Not-in-family,White,0,0,0,33,0
5671,52,Federal-gov,16,Never-married,Prof-specialty,Unmarried,White,1,0,1626,55,1
5672,29,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
5673,55,Private,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,0,0,0,40,0
5674,31,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,1,0,0,51,0
5675,34,Private,7,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
5676,28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
5677,43,Private,14,Divorced,Exec-managerial,Not-in-family,White,0,11292,0,50,0
5678,35,Federal-gov,7,Never-married,Prof-specialty,Not-in-family,Black,1,0,0,45,1
5679,26,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
5680,44,Private,7,Married-spouse-absent,Farming-fishing,Husband,White,1,0,0,20,0
5681,36,State-gov,7,Married-civ-spouse,Prof-specialty,Husband,White,0,0,0,40,1
5682,61,State-gov,15,Married-AF-spouse,Craft-repair,Unmarried,White,0,0,0,50,0
5683,46,Private,4,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,25,0
5684,40,Private,13,Divorced,Sales,Not-in-family,White,1,4479,0,50,0
5685,36,Private,13,Married-civ-spouse,Prof-specialty,Wife,Black,1,3598,0,40,1
5686,26,Federal-gov,15,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,1
5687,42,?,14,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,32,0
5688,58,Private,11,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
5689,23,Private,11,Never-married,Sales,Not-in-family,White,0,0,0,32,1
5690,41,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,25,0
5691,35,State-gov,11,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,1,11570,0,40,0
5692,69,?,9,Widowed,?,Not-in-family,White,0,0,0,40,0
5693,41,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,58,0
5694,18,State-gov,16,Never-married,?,Own-child,White,0,0,0,10,0
5695,34,Private,9,Never-married,Sales,Not-in-family,White,0,0,0,36,1
5696,61,Self-emp-inc,9,Widowed,,Not-in-family,White,0,0,0,25,0
5697,48,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,52,1
5698,35,Private,12,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,25,1
5699,40,?,9,Married-civ-spouse,Priv-house-serv,Unmarried,White,0,0,0,20,0
5700,33,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,0
5701,50,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Wife,White,0,7357,0,45,1
5702,31,?,9,Married-civ-spouse,?,Not-in-family,White,0,0,0,20,0
5703,22,Private,7,Never-married,Farming-fishing,Own-child,White,0,0,0,11,0
5704,31,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,1,9402,0,45,1
5705,17,Private,4,Separated,Adm-clerical,Not-in-family,Black,0,0,0,40,0
5706,35,?,7,Married-civ-spouse,?,Husband,White,1,0,0,40,1
5707,45,Federal-gov,10,Separated,Adm-clerical,Other-relative,Black,1,0,0,40,0
5708,43,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,50,1
5709,55,?,4,Widowed,Sales,Not-in-family,White,0,0,0,25,0
5710,30,Private,9,Married-civ-spouse,Craft-repair,Husband,Other,1,0,0,40,1
5711,22,Self-emp-inc,10,Never-married,?,Own-child,White,1,0,0,40,0
5712,36,Self-emp-not-inc,3,Widowed,Farming-fishing,Not-in-family,White,0,0,0,12,0
5713,62,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,16,0
5714,52,Private,10,Married-civ-spouse,Sales,Wife,Black,0,0,0,40,1
5715,37,,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
5716,47,,9,Divorced,Machine-op-inspct,Unmarried,Black,0,0,0,40,0
5717,24,Private,10,Never-married,Transport-moving,Not-in-family,White,0,0,0,25,0
5718,55,Private,15,Never-married,Transport-moving,Not-in-family,White,1,7617,0,45,1
5719,23,Private,9,Never-married,Exec-managerial,Other-relative,White,1,0,0,9,0
5720,24,Private,10,Never-married,Protective-serv,Not-in-family,White,1,0,0,36,0
5721,45,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,16379,0,45,1
5722,34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
5723,33,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
5724,33,Private,11,Divorced,Craft-repair,Not-in-family,White,0,0,0,40,0
5725,21,Private,9,Married-civ-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,1,0,0,40,0
5726,21,Private,7,Never-married,Sales,Not-in-family,White,1,0,0,40,0
5727,74,Self-emp-not-inc,5,Widowed,Exec-managerial,Not-in-family,Black,0,0,0,40,0
5728,51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,1946,50,1
5729,55,Local-gov,9,Divorced,Adm-clerical,Unmarried,Black,0,0,0,40,0
5730,25,Private,9,Widowed,Priv-house-serv,Own-child,Black,0,0,0,52,0
5731,38,Self-emp-not-inc,13,Separated,Exec-managerial,Not-in-family,Black,0,0,0,40,0
5732,21,Private,4,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,62,0
5733,43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
5734,45,Private,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,20,0
5735,47,Private,9,Married-civ-spouse,Protective-serv,Own-child,White,1,0,0,54,0
5736,51,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,1,0,0,40,1
5737,20,State-gov,16,Never-married,Adm-clerical,Own-child,White,0,0,0,33,0
5738,59,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
5739,43,Federal-gov,9,Married-civ-spouse,Adm-clerical,Unmarried,White,0,3382,0,40,1
5740,34,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
5741,56,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,1
5742,27,Private,9,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
5743,31,Self-emp-not-inc,16,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,1
5744,26,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
5745,29,?,13,Married-civ-spouse,?,Own-child,Black,0,0,0,34,1
5746,66,Private,4,Divorced,Sales,Not-in-family,White,0,0,0,85,0
5747,34,Private,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,50,0
5748,25,Local-gov,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
5749,22,Private,9,Divorced,Other-service,Not-in-family,White,0,0,0,9,0
5750,44,Federal-gov,10,Never-married,Craft-repair,Unmarried,White,0,0,0,40,0
5751,61,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
5752,33,Local-gov,9,Married-civ-spouse,Other-service,Own-child,White,1,0,0,40,0
5753,52,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,0,0,1370,50,1
5754,23,Private,6,Never-married,Sales,Own-child,White,0,0,0,16,0
5755,23,Private,7,Never-married,Other-service,Own-child,White,1,0,0,40,0
5756,52,Private,9,Separated,Adm-clerical,Not-in-family,Black,0,0,0,20,0
5757,52,Private,4,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
5758,39,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,1
5759,44,Private,10,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,0,0,0,40,1
5760,20,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
5761,19,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,36,0
5762,32,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
5763,36,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
5764,31,Private,7,Married-spouse-absent,Other-service,Unmarried,White,0,0,0,76,0
5765,36,State-gov,14,Married-civ-spouse,Prof-specialty,Unmarried,White,0,0,0,40,1
5766,26,Private,10,Separated,Adm-clerical,Own-child,White,0,0,0,35,0
5767,47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,953,50,1
5768,72,,4,Divorced,,Not-in-family,Asian-Pac-Islander,0,0,0,50,0
5769,23,Private,7,Never-married,Protective-serv,Own-child,White,1,0,0,40,0
5770,35,?,9,Widowed,?,Other-relative,Other,1,7978,2399,34,0
5771,45,Private,11,Divorced,Other-service,Unmarried,White,0,0,0,79,0
5772,31,Federal-gov,13,Married-civ-spouse,Craft-repair,Not-in-family,Other,1,0,0,40,0
5773,33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2927,40,1
5774,60,Private,10,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,72,0
5775,42,Private,9,Separated,Craft-repair,Not-in-family,White,1,0,0,40,0
5776,35,Private,15,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,0,0,50,0
5777,19,Private,9,Never-married,Adm-clerical,Other-relative,Black,0,0,0,40,0
5778,25,State-gov,9,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,40,0
5779,29,Private,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,0,0,0,40,1
5780,33,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
5781,53,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
5782,28,Private,9,Married-spouse-absent,Priv-house-serv,Not-in-family,White,0,0,0,45,0
5783,45,Private,15,Divorced,Exec-managerial,Unmarried,White,0,0,0,45,1
5784,41,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,2066,45,1
5785,24,Private,10,Never-married,Sales,Own-child,White,1,0,0,40,0
5786,31,Local-gov,14,Separated,Prof-specialty,Unmarried,White,0,0,0,40,0
5787,33,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
5788,35,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,0
5789,43,Self-emp-not-inc,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,0,0,0,40,0
5790,71,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,60,1
5791,30,Private,9,Separated,Adm-clerical,Wife,Asian-Pac-Islander,0,0,0,40,0
5792,26,Private,11,Never-married,Exec-managerial,Own-child,White,1,0,0,40,1
5793,19,Private,10,Never-married,?,Own-child,White,1,0,0,10,0
5794,50,Private,7,Widowed,Other-service,Not-in-family,White,0,0,0,25,0
5795,38,?,9,Never-married,?,Own-child,Amer-Indian-Eskimo,0,0,0,16,0
5796,43,Private,9,Never-married,Sales,Not-in-family,White,1,0,0,45,0
5797,56,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
5798,48,Private,15,Divorced,Priv-house-serv,Not-in-family,White,0,0,0,45,0
5799,34,Private,5,Never-married,Other-service,Not-in-family,Black,1,0,0,50,0
5800,53,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,1
5801,45,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,1
5802,38,Private,14,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
5803,39,Federal-gov,5,Never-married,Other-service,Not-in-family,Black,0,0,0,40,0
5804,37,Private,13,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
5805,32,Private,11,Divorced,Sales,Not-in-family,White,0,0,0,40,0
5806,48,State-gov,7,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,0,0,0,11,0
5807,76,,11,Married-civ-spouse,Exec-managerial,Husband,White,0,0,0,50,1
5808,56,Private,15,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,0
5809,44,Private,14,Married-AF-spouse,Adm-clerical,Wife,Black,0,0,0,20,0
5810,36,Private,10,Married-civ-spouse,Transport-moving,Not-in-family,White,1,0,0,73,0
5811,33,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,33,0
5812,21,Private,13,Never-married,Priv-house-serv,Own-child,White,0,0,0,25,0
5813,61,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
5814,53,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,1
5815,32,Self-emp-not-inc,4,Never-married,Sales,Not-in-family,White,0,0,0,45,0
5816,20,State-gov,10,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,40,0
5817,50,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,1103,55,1
5818,22,Private,10,Never-married,Other-service,Own-child,White,0,0,0,25,0
5819,47,Private,9,Widowed,Adm-clerical,Not-in-family,White,0,0,0,40,0
5820,29,Private,11,Married-civ-spouse,Sales,Wife,White,0,0,0,45,1
5821,19,Private,7,Never-married,Farming-fishing,Own-child,White,1,0,0,50,0
5822,38,Private,10,Never-married,Sales,Unmarried,White,1,0,0,35,0
5823,32,Private,9,Never-married,Machine-op-inspct,Own-child,White,0,0,0,35,0
5824,33,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,50,0
5825,31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,32,1
5826,56,Private,9,Widowed,Craft-repair,Not-in-family,White,1,0,0,51,0
5827,25,Private,7,Never-married,?,Own-child,White,1,0,0,20,0
5828,47,Private,9,Divorced,Exec-managerial,Unmarried,White,0,0,0,36,0
5829,30,Private,13,Never-married,Adm-clerical,Unmarried,White,0,0,0,33,0
5830,35,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
5831,53,Never-worked,14,Married-civ-spouse,Farming-fishing,Husband,White,1,0,1960,45,1
5832,21,Private,10,Never-married,Adm-clerical,Other-relative,White,0,0,0,40,0
5833,28,?,5,Married-civ-spouse,?,Not-in-family,White,1,0,0,8,0
5834,37,Private,5,Separated,Machine-op-inspct,Not-in-family,Black,1,0,0,40,0
5835,54,Self-emp-inc,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
5836,64,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
5837,39,Private,10,Never-married,Other-service,Not-in-family,White,0,0,0,36,0
5838,33,Private,13,Separated,Craft-repair,Not-in-family,White,0,11915,0,61,0
5839,48,Private,10,Divorced,Craft-repair,Unmarried,White,0,0,0,56,0
5840,37,Private,10,Never-married,Farming-fishing,Not-in-family,White,1,0,0,57,0
5841,69,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
5842,46,Private,7,Widowed,Tech-support,Not-in-family,White,0,0,0,40,0
5843,40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
5844,37,Local-gov,15,Divorced,Prof-specialty,Not-in-family,White,0,7784,0,59,0
5845,35,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,1
5846,23,Private,4,Widowed,Other-service,Other-relative,White,0,0,0,62,0
5847,21,Private,7,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
5848,32,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,52,0
5849,32,Private,9,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,40,0
5850,30,Private,13,Divorced,Sales,Unmarried,White,0,0,0,40,0
5851,62,?,9,Widowed,?,Husband,White,1,0,0,20,0
5852,33,Private,4,Never-married,?,Not-in-family,White,1,0,0,32,0
5853,31,Private,10,Never-married,Other-service,Unmarried,White,0,0,0,33,0
5854,41,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,45,1
5855,29,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,1,7279,0,55,1
5856,22,Private,9,Never-married,Sales,Other-relative,White,0,0,0,20,0
5857,17,Private,9,Never-married,Sales,Own-child,Other,1,0,0,24,0
5858,70,?,4,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,1,0,0,40,0
5859,36,Self-emp-not-inc,9,Separated,Transport-moving,Husband,White,1,0,0,75,1
5860,23,Self-emp-inc,4,Never-married,Transport-moving,Other-relative,Black,0,0,0,40,0
5861,65,Private,9,Separated,Other-service,Not-in-family,White,1,0,0,40,0
5862,32,Without-pay,12,Married-civ-spouse,Farming-fishing,Unmarried,White,1,0,0,74,0
5863,32,,10,Married-civ-spouse,Craft-repair,Husband,White,1,9744,0,56,1
5864,32,Private,9,Divorced,Other-service,Not-in-family,White,0,0,0,50,0
5865,37,Private,9,Separated,Craft-repair,Own-child,White,1,0,0,40,0
5866,26,,9,Never-married,Other-service,Own-child,White,1,0,0,20,0
5867,20,Local-gov,12,Never-married,Craft-repair,Own-child,White,1,0,0,45,0
5868,31,Private,13,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,1
5869,22,Local-gov,10,Never-married,Protective-serv,Own-child,White,1,0,0,40,0
5870,29,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,50,0
5871,23,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
5872,48,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
5873,52,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,54,0
5874,31,Private,4,Divorced,Adm-clerical,Unmarried,White,0,0,0,50,0
5875,41,Federal-gov,16,Divorced,Tech-support,Not-in-family,White,1,0,0,45,1
5876,29,State-gov,13,Never-married,Prof-specialty,Not-in-family,Black,0,0,0,40,0
5877,48,Private,13,Widowed,Other-service,Not-in-family,White,0,0,0,16,0
5878,25,Self-emp-not-inc,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,0,6385,0,31,0
5879,23,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
5880,60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
5881,43,Self-emp-not-inc,13,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,1
5882,54,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,1815,45,1
5883,41,Private,9,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,33,0
5884,38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,1
5885,33,Federal-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,50,1
5886,36,Private,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
5887,41,Private,9,Divorced,Other-service,Unmarried,White,0,0,0,40,0
5888,48,Self-emp-not-inc,14,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,1
5889,31,Private,5,Separated,Other-service,Unmarried,White,0,0,0,70,0
5890,38,Private,14,Married-civ-spouse,Sales,Unmarried,White,1,0,0,73,1
5891,24,State-gov,16,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,1
5892,43,Local-gov,9,Never-married,Priv-house-serv,Own-child,White,1,0,0,40,1
5893,42,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1538,50,1
5894,26,?,11,Married-AF-spouse,?,Wife,White,0,0,0,20,1
5895,47,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,0,0,1552,57,1
5896,56,Private,3,Never-married,Priv-house-serv,Not-in-family,Other,1,0,0,70,0
5897,38,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,2964,58,1
5898,36,Federal-gov,12,Never-married,Prof-specialty,Own-child,Other,1,0,0,40,0
5899,29,Private,9,Married-AF-spouse,Priv-house-serv,Own-child,White,0,0,0,25,0
5900,43,State-gov,13,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,0,0,0,40,0
5901,67,,10,Married-civ-spouse,Farming-fishing,Husband,Black,1,0,0,40,0
5902,21,Private,9,Never-married,Transport-moving,Husband,Black,1,0,0,40,0
5903,34,State-gov,5,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
5904,23,,9,Married-spouse-absent,Farming-fishing,Own-child,White,0,0,0,9,0
5905,48,Private,5,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,0,0,0,35,0
5906,18,Private,7,Never-married,Sales,Own-child,White,1,0,0,20,0
5907,20,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,20,0
5908,39,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,50,1
5909,36,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
5910,32,?,11,Married-civ-spouse,?,Husband,Black,1,0,0,40,0
5911,61,Self-emp-not-inc,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,1
5912,41,Self-emp-inc,16,Separated,Farming-fishing,Not-in-family,White,1,0,0,66,0
5913,41,Private,13,Divorced,Exec-managerial,Not-in-family,White,1,0,0,45,1
5914,19,Private,4,Never-married,Other-service,Own-child,White,0,0,0,34,0
5915,24,State-gov,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,1,0,0,53,0
5916,20,Private,10,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,1,0,0,57,0
5917,51,Private,9,Widowed,Sales,Wife,Asian-Pac-Islander,0,0,0,50,0
5918,48,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1374,50,1
5919,27,Private,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,0,0,45,1
5920,23,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
5921,45,Private,9,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,24,0
5922,21,Private,11,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,0,0,0,34,0
5923,52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,64,1
5924,29,Private,13,Never-married,Sales,Own-child,White,1,0,0,45,1
5925,42,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,0,8125,0,9,0
5926,58,Federal-gov,15,Divorced,Adm-clerical,Unmarried,White,0,0,0,51,0
5927,31,Private,9,Married-civ-spouse,?,Husband,Black,1,0,0,40,0
5928,25,?,9,Married-civ-spouse,?,Husband,Black,1,0,0,40,0
5929,17,,12,Never-married,,Own-child,White,0,0,757,10,0
5930,36,Self-emp-not-inc,11,Divorced,Farming-fishing,Not-in-family,White,0,10846,0,32,0
5931,46,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
5932,22,Private,7,Never-married,Farming-fishing,Own-child,Other,1,0,0,40,0
5933,29,Self-emp-not-inc,9,Never-married,Sales,Not-in-family,White,1,0,0,55,1
5934,25,Private,9,Widowed,Other-service,Not-in-family,White,0,0,0,32,0
5935,23,Private,11,Married-civ-spouse,?,Husband,White,1,0,0,40,1
5936,24,?,4,Married-civ-spouse,?,Own-child,White,0,0,0,20,0
5937,25,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,2496,50,1
5938,45,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,9,0
5939,30,Private,9,Separated,Sales,Not-in-family,White,1,0,0,40,0
5940,45,Self-emp-inc,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,60,1
5941,34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,1
5942,34,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,1536,40,1
5943,22,State-gov,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,35,0
5944,46,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
5945,67,?,9,Married-civ-spouse,?,Husband,White,1,0,0,20,0
5946,22,Private,5,Never-married,Other-service,Own-child,White,0,0,0,36,0
5947,23,,3,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,25,0
5948,56,Private,7,Never-married,Craft-repair,Not-in-family,White,1,8867,0,45,0
5949,49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,6543,0,50,1
5950,28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,1
5951,27,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,54,0
5952,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,0
5953,24,Federal-gov,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,1,0,0,40,1
5954,40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
5955,49,Private,4,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,20,0
5956,17,Private,7,Never-married,Other-service,Own-child,White,1,0,0,35,0
5957,25,Private,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,8887,0,45,1
